"","CarbonTaxLevel","CarbonTaxRevenue","CarbonTaxDeltaCarbon","CarbonTaxDeltaDD"
"1599",15.99,42.2822123896084,-139.36763612177,-0.139547052047416
"1600",16,42.3072873336644,-139.453133965892,-0.139633797121885
"1601",16.01,42.3323606033028,-139.538629590199,-0.139720541569003
"1602",16.02,42.3574321985798,-139.624122995337,-0.139807285388334
"1603",16.03,42.3825021195753,-139.709614180474,-0.139894028580845
"1604",16.04,42.4075703663657,-139.795103144998,-0.139980771145025
"1605",16.05,42.432636939026,-139.880589888391,-0.14006751307869
"1606",16.06,42.4577018376009,-139.966074412017,-0.140154254388685
"1607",16.07,42.4827650621969,-140.051556713391,-0.140240995064148
"1608",16.08,42.5078266128559,-140.137036794057,-0.140327735112532
"1609",16.09,42.5328864896588,-140.222514653122,-0.140414474534359
"1610",16.1,42.5579446926786,-140.307990290193,-0.140501213328036
"1611",16.11,42.5830012219845,-140.393463705116,-0.140587951491055
"1612",16.12,42.6080560776461,-140.478934897704,-0.140674689031136
"1613",16.13,42.6331092597386,-140.564403867433,-0.140761425934984
"1614",16.14,42.6581607683245,-140.649870614563,-0.140848162228451
"1615",16.15,42.683210603481,-140.735335138431,-0.140934897875092
"1616",16.16,42.7082587652829,-140.820797438555,-0.14102163289825
"1617",16.17,42.7333052538027,-140.906257514561,-0.141108367296527
"1618",16.18,42.7583500690946,-140.991715367223,-0.141195101059221
"1619",16.19,42.7833932112451,-141.077170995328,-0.14128183420474
"1620",16.2,42.8084346803233,-141.162624398725,-0.141368566716167
"1621",16.21,42.8334744763892,-141.248075577835,-0.141455298606121
"1622",16.22,42.8585125995245,-141.333524531724,-0.141542029862296
"1623",16.23,42.883549049798,-141.418971260278,-0.14162876048826
"1624",16.24,42.9085838272836,-141.504415763046,-0.141715490498947
"1625",16.25,42.933616932047,-141.589858040104,-0.141802219866623
"1626",16.26,42.9586483567577,-141.675298546385,-0.141888948004923
"1627",16.27,42.9836781162587,-141.76073637286,-0.14197567612416
"1628",16.28,43.0087062032525,-141.846171972714,-0.142062403616236
"1629",16.29,43.0337326178104,-141.931605345681,-0.142149130481231
"1630",16.3,43.0587573600033,-142.017036491499,-0.1422358567192
"1631",16.31,43.0837804299023,-142.102465409906,-0.14232258233021
"1632",16.32,43.1088018275787,-142.187892100636,-0.14240930731432
"1633",16.33,43.1338215531035,-142.273316563431,-0.142496031671578
"1634",16.34,43.1588396065478,-142.358738798025,-0.142582755402061
"1635",16.35,43.1838559879828,-142.444158804155,-0.142669478505843
"1636",16.36,43.2088706974796,-142.529576581559,-0.142756200982974
"1637",16.37,43.2338837351094,-142.614992129974,-0.142842922833514
"1638",16.38,43.2588951009434,-142.700405449137,-0.142929644057531
"1639",16.39,43.2839047950528,-142.785816538785,-0.143016364655086
"1640",16.4,43.3089128175087,-142.871225398656,-0.143103084626252
"1641",16.41,43.3339191683824,-142.956632028487,-0.143189803971083
"1642",16.42,43.3589238477451,-143.042036428016,-0.143276522689642
"1643",16.43,43.3839268556679,-143.127438596979,-0.143363240781997
"1644",16.44,43.4089281922222,-143.212838535112,-0.1434499582482
"1645",16.45,43.4339278574792,-143.298236242155,-0.143536675088321
"1646",16.46,43.4589258515102,-143.383631717844,-0.143623391302437
"1647",16.47,43.4839221743863,-143.469024961916,-0.143710106890579
"1648",16.48,43.508916826179,-143.554415974109,-0.143796821852848
"1649",16.49,43.5339098069594,-143.639804754161,-0.143883536189286
"1650",16.5,43.5589011167989,-143.725191301808,-0.143970249899958
"1651",16.51,43.5838907557687,-143.810575616788,-0.144056962984926
"1652",16.52,43.6088787239403,-143.895957698837,-0.144143675444255
"1653",16.53,43.6338650213849,-143.981337547695,-0.14423038727801
"1654",16.54,43.6588496481738,-144.066715163097,-0.144317098486258
"1655",16.55,43.6838326043785,-144.152090544782,-0.144403809069054
"1656",16.56,43.7088138900703,-144.237463692487,-0.144490519026477
"1657",16.57,43.7337935053205,-144.322834605949,-0.144577228358568
"1658",16.58,43.7587714502005,-144.408203284906,-0.144663937065405
"1659",16.59,43.7837477247818,-144.493569729094,-0.144750645147043
"1660",16.6,43.8087223291357,-144.578933938254,-0.144837352603549
"1661",16.61,43.8336952633336,-144.66429591212,-0.144924059434991
"1662",16.62,43.8586665274469,-144.74965565043,-0.145010765641442
"1663",16.63,43.8836361215471,-144.835013152924,-0.145097471222953
"1664",16.64,43.9086040457057,-144.920368419338,-0.145184176179577
"1665",16.65,43.933570299994,-145.005721449408,-0.145270880511387
"1666",16.66,43.9585348844836,-145.091072242873,-0.145357584218455
"1667",16.67,43.9834977992459,-145.176420799471,-0.145444287300845
"1668",16.68,44.0084590443524,-145.261767118939,-0.145530989758604
"1669",16.69,44.0334186198745,-145.347111201016,-0.145617691591799
"1670",16.7,44.0583765258839,-145.432453045436,-0.145704392800514
"1671",16.71,44.0833327624519,-145.517792651942,-0.145791093384786
"1672",16.72,44.1082873296502,-145.603130020267,-0.14587779334471
"1673",16.73,44.1332402275502,-145.68846515015,-0.145964492680309
"1674",16.74,44.1581914562236,-145.77379804133,-0.146051191391677
"1675",16.75,44.1831410157418,-145.859128693543,-0.146137889478873
"1676",16.76,44.2080889061764,-145.944457106528,-0.146224586941962
"1677",16.77,44.2330351275991,-146.029783280023,-0.146311283781004
"1678",16.78,44.2579796800813,-146.115107213763,-0.146397979996041
"1679",16.79,44.2829225636947,-146.200428907489,-0.146484675587184
"1680",16.8,44.3078637785109,-146.285748360937,-0.146571370554462
"1681",16.81,44.3328033246015,-146.371065573846,-0.146658064897952
"1682",16.82,44.3577412020381,-146.456380545952,-0.146744758617699
"1683",16.83,44.3826774108924,-146.541693276995,-0.146831451713791
"1684",16.84,44.407611951236,-146.627003766711,-0.14691814418629
"1685",16.85,44.4325448231406,-146.712312014839,-0.147004836035249
"1686",16.86,44.4574760266778,-146.797618021116,-0.147091527260733
"1687",16.87,44.4824055619194,-146.88292178528,-0.147178217862804
"1688",16.88,44.5073334289369,-146.96822330707,-0.147264907841547
"1689",16.89,44.5322596278021,-147.053522586223,-0.147351597197001
"1690",16.9,44.5571841585868,-147.138819622476,-0.147438285929225
"1691",16.91,44.5821070213626,-147.224114415568,-0.147524974038312
"1692",16.92,44.6070282162012,-147.309406965238,-0.147611661524318
"1693",16.93,44.6319477431745,-147.394697271223,-0.147698348387289
"1694",16.94,44.656865602354,-147.47998533326,-0.147785034627307
"1695",16.95,44.6817817938117,-147.565271151087,-0.147871720244426
"1696",16.96,44.7066963176193,-147.650554724443,-0.147958405238725
"1697",16.97,44.7316091738485,-147.735836053066,-0.148045089610236
"1698",16.98,44.7565203625712,-147.821115136694,-0.148131773359048
"1699",16.99,44.7814298838591,-147.906391975064,-0.148218456485248
"1700",17,44.8063377377841,-147.991666567916,-0.14830513898886
"1701",17.01,44.8312439244179,-148.076938914987,-0.148391820869953
"1702",17.02,44.8561484438325,-148.162209016014,-0.148478502128614
"1703",17.03,44.8810512960996,-148.247476870737,-0.148565182764883
"1704",17.04,44.9059524812911,-148.332742478893,-0.148651862778842
"1705",17.05,44.9308519994789,-148.418005840221,-0.148738542170547
"1706",17.06,44.9557498507348,-148.503266954456,-0.148825220940061
"1707",17.07,44.9806460351307,-148.588525821341,-0.14891189908747
"1708",17.08,45.0055405527386,-148.673782440611,-0.1489985766128
"1709",17.09,45.0304334036303,-148.759036812005,-0.149085253516135
"1710",17.1,45.0553245878777,-148.844288935262,-0.149171929797551
"1711",17.11,45.0802141055527,-148.929538810119,-0.14925860545711
"1712",17.12,45.1051019567273,-149.014786436315,-0.149345280494849
"1713",17.13,45.1299881414735,-149.100031813587,-0.149431954910855
"1714",17.14,45.1548726598631,-149.185274941675,-0.149518628705199
"1715",17.15,45.1797555119682,-149.270515820315,-0.149605301877927
"1716",17.16,45.2046366978607,-149.355754449248,-0.14969197442912
"1717",17.17,45.2295162176127,-149.440990828211,-0.149778646358831
"1718",17.18,45.254394071296,-149.526224956942,-0.149865317667133
"1719",17.19,45.2792702589827,-149.611456835179,-0.149951988354076
"1720",17.2,45.3041447807448,-149.696686462662,-0.150038658419749
"1721",17.21,45.3290176366544,-149.781913839127,-0.150125327864191
"1722",17.22,45.3538888267835,-149.867138964316,-0.15021199668749
"1723",17.23,45.3787583512041,-149.952361837963,-0.150298664889685
"1724",17.24,45.4036262099883,-150.037582459809,-0.150385332470866
"1725",17.25,45.4284924032082,-150.122800829592,-0.15047199943108
"1726",17.26,45.4533569309357,-150.208016947051,-0.150558665770404
"1727",17.27,45.4782197932431,-150.293230811923,-0.150645331488898
"1728",17.28,45.5030809902024,-150.378442423948,-0.15073199658662
"1729",17.29,45.5279405218857,-150.463651782864,-0.150818661063645
"1730",17.3,45.5527983883652,-150.548858888408,-0.150905324920038
"1731",17.31,45.5776545897129,-150.63406374032,-0.150991988155852
"1732",17.32,45.602509126001,-150.719266338338,-0.151078650771165
"1733",17.33,45.6273619973017,-150.804466682202,-0.151165312766032
"1734",17.34,45.652213203687,-150.889664771648,-0.151251974140537
"1735",17.35,45.6770627452293,-150.974860606417,-0.151338634894711
"1736",17.36,45.7019106220006,-151.060054186245,-0.15142529502864
"1737",17.37,45.7267568340731,-151.145245510873,-0.151511954542397
"1738",17.38,45.7516013815191,-151.230434580039,-0.151598613436038
"1739",17.39,45.7764442644108,-151.315621393481,-0.151685271709619
"1740",17.4,45.8012854828203,-151.400805950937,-0.151771929363234
"1741",17.41,45.8261250368199,-151.485988252147,-0.151858586396907
"1742",17.42,45.8509629264819,-151.57116829685,-0.151945242810733
"1743",17.43,45.8757991518784,-151.656346084783,-0.152031898604754
"1744",17.44,45.9006337130818,-151.741521615686,-0.152118553779073
"1745",17.45,45.9254666101644,-151.826694889297,-0.152205208333715
"1746",17.46,45.9502978431983,-151.911865905355,-0.152291862268771
"1747",17.47,45.9751274122559,-151.997034663599,-0.152378515584301
"1748",17.48,45.9999553174095,-152.082201163768,-0.152465168280333
"1749",17.49,46.0247815587315,-152.167365405599,-0.152551820357
"1750",17.5,46.049606136294,-152.252527388833,-0.152638471814327
"1751",17.51,46.0744290501695,-152.337687113207,-0.152725122652368
"1752",17.52,46.0992503004304,-152.422844578461,-0.152811772871226
"1753",17.53,46.1240698871488,-152.507999784335,-0.152898422470924
"1754",17.54,46.1488878103973,-152.593152730564,-0.152985071451561
"1755",17.55,46.1737040702482,-152.67830341689,-0.153071719813188
"1756",17.56,46.1985186667738,-152.763451843051,-0.153158367555877
"1757",17.57,46.2233316000466,-152.848598008786,-0.153245014679696
"1758",17.58,46.248142870139,-152.933741913834,-0.15333166118467
"1759",17.59,46.2729524771233,-153.018883557934,-0.153418307070931
"1760",17.6,46.2977604210721,-153.104022940825,-0.153504952338498
"1761",17.61,46.3225667020577,-153.189160062245,-0.15359159698745
"1762",17.62,46.3473713201525,-153.274294921934,-0.153678241017864
"1763",17.63,46.3721742754291,-153.35942751963,-0.153764884429773
"1764",17.64,46.3969755679599,-153.444557855072,-0.153851527223271
"1765",17.65,46.4217751978174,-153.529685928001,-0.153938169398417
"1766",17.66,46.446573165074,-153.614811738154,-0.154024810955271
"1767",17.67,46.4713694698023,-153.69993528527,-0.15411145189391
"1768",17.68,46.4961641120747,-153.785056569088,-0.154198092214383
"1769",17.69,46.5209570919638,-153.87017558935,-0.154284731916779
"1770",17.7,46.5457484095421,-153.955292345791,-0.15437137100115
"1771",17.71,46.5705380648821,-154.040406838153,-0.154458009467547
"1772",17.72,46.5953260580564,-154.125519066173,-0.15454464731607
"1773",17.73,46.6201123891375,-154.210629029591,-0.15463128454674
"1774",17.74,46.644897058198,-154.295736728148,-0.15471792115966
"1775",17.75,46.6696800653105,-154.38084216158,-0.154804557154882
"1776",17.76,46.6944614105476,-154.465945329628,-0.154891192532481
"1777",17.77,46.7192410939818,-154.55104623203,-0.154977827292507
"1778",17.78,46.7440191156858,-154.636144868526,-0.155064461435025
"1779",17.79,46.7687954757321,-154.721241238856,-0.155151094960115
"1780",17.8,46.7935701741935,-154.806335342759,-0.155237727867847
"1781",17.81,46.8183432111425,-154.891427179972,-0.155324360158258
"1782",17.82,46.8431145866518,-154.976516750237,-0.155410991831448
"1783",17.83,46.867884300794,-155.061604053292,-0.155497622887461
"1784",17.84,46.8926523536418,-155.146689088875,-0.155584253326374
"1785",17.85,46.917418745268,-155.231771856729,-0.155670883148255
"1786",17.86,46.9421834757451,-155.316852356589,-0.155757512353158
"1787",17.87,46.9669465451459,-155.401930588199,-0.155844140941162
"1788",17.88,46.991707953543,-155.487006551294,-0.155930768912292
"1789",17.89,47.0164677010093,-155.572080245615,-0.156017396266689
"1790",17.9,47.0412257876174,-155.657151670903,-0.156104023004355
"1791",17.91,47.0659822134401,-155.742220826895,-0.156190649125377
"1792",17.92,47.0907369785501,-155.82728771333,-0.156277274629837
"1793",17.93,47.1154900830202,-155.91235232995,-0.156363899517785
"1794",17.94,47.1402415269231,-155.997414676493,-0.156450523789281
"1795",17.95,47.1649913103316,-156.082474752699,-0.156537147444397
"1796",17.96,47.1897394333186,-156.167532558307,-0.156623770483208
"1797",17.97,47.2144858959567,-156.252588093057,-0.156710392905768
"1798",17.98,47.2392306983189,-156.337641356687,-0.156797014712145
"1799",17.99,47.263973840478,-156.422692348938,-0.156883635902411
"1800",18,47.2887153225067,-156.50774106955,-0.156970256476657
"1801",18.01,47.3134551444779,-156.592787518261,-0.157056876434892
"1802",18.02,47.3381933064645,-156.677831694811,-0.157143495777214
"1803",18.03,47.3629298085393,-156.76287359894,-0.157230114503703
"1804",18.04,47.3876646507752,-156.847913230388,-0.157316732614387
"1805",18.05,47.412397833245,-156.932950588893,-0.157403350109369
"1806",18.06,47.4371293560218,-157.017985674196,-0.157489966988717
"1807",18.07,47.4618592191783,-157.103018486037,-0.157576583252447
"1808",18.08,47.4865874227874,-157.188049024154,-0.15766319890068
"1809",18.09,47.5113139669222,-157.273077288288,-0.157749813933472
"1810",18.1,47.5360388516555,-157.358103278179,-0.157836428350864
"1811",18.11,47.5607620770603,-157.443126993565,-0.157923042152952
"1812",18.12,47.5854836432095,-157.528148434187,-0.158009655339775
"1813",18.13,47.6102035501761,-157.613167599784,-0.158096267911435
"1814",18.14,47.634921798033,-157.698184490097,-0.158182879867959
"1815",18.15,47.6596383868533,-157.783199104864,-0.158269491209425
"1816",18.16,47.6843533167098,-157.868211443827,-0.158356101935915
"1817",18.17,47.7090665876758,-157.953221506724,-0.158442712047501
"1818",18.18,47.733778199824,-158.038229293295,-0.158529321544217
"1819",18.19,47.7584881532277,-158.12323480328,-0.158615930426156
"1820",18.2,47.7831964479597,-158.208238036419,-0.158702538693375
"1821",18.21,47.8079030840932,-158.293238992453,-0.15878914634594
"1822",18.22,47.8326080617011,-158.37823767112,-0.158875753383923
"1823",18.23,47.8573113808567,-158.46323407216,-0.158962359807387
"1824",18.24,47.8820130416328,-158.548228195314,-0.159048965616395
"1825",18.25,47.9067130441027,-158.63322004032,-0.15913557081102
"1826",18.26,47.9314113883393,-158.718209606921,-0.159222175391332
"1827",18.27,47.9561080744159,-158.803196894855,-0.159308779357392
"1828",18.28,47.9808031024055,-158.888181903861,-0.159395382709253
"1829",18.29,48.0054964723813,-158.973164633682,-0.159481985447005
"1830",18.3,48.0301881844163,-159.058145084055,-0.159568587570697
"1831",18.31,48.0548782385838,-159.143123254722,-0.159655189080417
"1832",18.32,48.0795666349568,-159.228099145422,-0.159741789976211
"1833",18.33,48.1042533736086,-159.313072755895,-0.159828390258157
"1834",18.34,48.1289384546123,-159.398044085881,-0.159914989926327
"1835",18.35,48.153621878041,-159.483013135122,-0.160001588980782
"1836",18.36,48.1783036439681,-159.567979903355,-0.160088187421573
"1837",18.37,48.2029837524667,-159.652944390321,-0.160174785248775
"1838",18.38,48.22766220361,-159.737906595762,-0.160261382462481
"1839",18.39,48.2523389974713,-159.822866519417,-0.160347979062732
"1840",18.4,48.2770141341237,-159.907824161025,-0.160434575049589
"1841",18.41,48.3016876136405,-159.992779520327,-0.160521170423144
